scenario_id,road_environment,road_type,weather,lighting,vehicle_speed,true_depth,water_depth,true_ntu,ntu,severity_level,severity_score,lidar,ultrasonic,surface_echo,bottom_echo,radar,snr,rcs,clutter_probability,imu_pitch,imu_roll,imu_acceleration,water_state,water_contact,R_lidar,R_ultrasonic,R_radar,R_imu,R_water,scene_complexity,measurement_spread,measurement_consistency,sensor_agreement,W_lidar,W_ultrasonic,W_radar,fusion_entropy,fusion_confidence,effective_sensor_count,dominant_sensor,dominance_ratio,water_depth_estimate,fusion_depth_linear
SC00054,Urban,Asphalt,Rainy,Dawn,21.98,7.21,2.43,334.6,336.39,2,0.5,6.59,7.32,0.244,0.734,7.37,28.03,0.9073745130819562,0.166,4.711,2.372,9.362,Shallow Puddle,True,0.3363175010489054,0.5334060257359071,0.7249985563282908,0.932,0.9,0.3204127838305695,0.4366157731156004,0.9521471829558272,0.9521471829558272,0.204233660705086,0.3288206760330297,0.4669456632618842,1.0457505589821636,0.7109912950961603,2.7183318058539534,radar,1.751962721539729,9.122000000000002,7.194256710848382
SC00055,Urban,Concrete,Cloudy,Night_Dark,35.68,18.7,0.0,92.85,88.71,3,0.75,18.48,18.81,0.0,1.0,18.77,29.97,1.0,0.068,-24.403,-0.231,7.732,Dry,False,0.8308844482850976,0.879999999362,0.9086728262634468,0.887,0.98,0.0589764227665469,0.1800925687898672,0.9921924594827526,0.9921924594827526,0.3146256320373501,0.335892094969442,0.3494822729932079,1.0976824056053578,0.9367396116514916,2.994454447625462,radar,1.0744742486886434,0.0,18.692194250507946
SC00056,Urban,Concrete,Clear,Dawn,29.28,3.56,0.0,43.0,43.59,1,0.25,4.0,3.47,0.0,1.0,3.62,29.7,1.0,0.059,1.997,1.177,9.672,Dry,False,0.8878039377725038,0.879999999362,0.9138248213178256,0.913,0.98,0.0472524104365448,0.2731910198621713,0.9430930829711752,0.9430930829711752,0.3303509074590605,0.3272037418036868,0.3424453507372526,1.0984187761875988,0.9479446846439368,2.9988349920320125,radar,1.0415722894520236,0.0,3.69645278356389
SC00057,Rural,Concrete,Foggy,Night_Streetlights,51.02,12.41,0.0,157.16,156.07,2,0.5,12.94,12.53,0.0,1.0,12.52,31.96,1.0,0.081,-13.99,7.834,7.369,Dry,False,0.7518053755448266,0.879999999362,0.903601004548382,0.778,0.98,0.0902980017438558,0.2396525262402492,0.9847830053385452,0.9847830053385452,0.2916250423009937,0.348011457539752,0.3603635001592544,1.094500720895308,0.9167975514433216,2.976022258985487,radar,1.1267759117806744,0.0,12.645962632341815
SC00058,Urban,Asphalt,Rainy,Dusk,37.1,8.86,4.15,241.79,241.9,3,0.75,9.46,9.04,0.297,0.669,8.84,25.17,0.8470462341893996,0.181,-3.516,-0.473,9.275,Flooded Pothole,True,0.3831879119969772,0.4784458941360046,0.6976586647584937,0.865,0.95,0.3152072591409525,0.316438514301489,0.972430738660106,0.972430738660106,0.2378735020443043,0.3008197092645067,0.4613067886911891,1.059857494452252,0.7153578180508423,2.7787020532012696,radar,1.7126883317080748,9.609,9.047645513120369
SC00059,Urban,Asphalt,Clear,Daylight,44.92,17.46,0.0,41.7,44.68,3,0.75,17.18,17.77,0.0,1.0,17.35,28.18,1.0,0.059,32.468,-4.808,7.748,Dry,False,0.8863904425714852,0.879999999362,0.9099685318511144,0.82,0.98,0.0489856860715334,0.303699412797149,0.9859756074501564,0.9859756074501564,0.3304782597287464,0.3279266833124414,0.3415950569588122,1.0984543910567508,0.9469239988546936,2.999049546732903,radar,1.0376442660953884,0.0,17.431547902837337
SC00060,Urban,Gravel,Rainy,Night_Dark,21.12,7.65,3.42,209.21,215.0,2,0.5,8.25,5.98,0.276,0.695,7.65,24.55,0.8721446376179031,0.161,0.726,0.23,9.981,Flooded Pothole,True,0.4051696576068958,0.4999434362753627,0.7107299554590186,0.884,0.95,0.3145490389672998,1.1762794452566672,0.8836375211765497,0.8836375211765497,0.2428117603248155,0.303707239082809,0.4534810005923754,1.0642313116009043,0.7261854339922508,2.802371264051553,radar,1.659525107387838,9.415,7.2884959669265985
SC00061,Urban,Asphalt,Cloudy,Night_Dark,29.84,14.37,0.0,79.45,79.83,3,0.75,14.11,14.52,0.0,1.0,14.35,28.76,1.0,0.066,5.953,0.548,6.862,Dry,False,0.8418311479689866,0.879999999362,0.9071666920227692,0.901,0.98,0.0605906372800742,0.205993527406405,0.9883963684669684,0.9883963684669684,0.3179967008835635,0.3345392189116675,0.3474640802047689,1.0979563804353938,0.9378919889679544,2.9960780338260142,radar,1.0649653748187222,0.0,14.330552459002927
SC00062,Urban,Mud,Drizzle,Daylight,36.39,7.72,2.6,142.22,140.61,2,0.5,7.98,7.12,0.25,0.727,7.76,26.12,0.9012252974212048,0.13,11.244,2.648,8.472,Shallow Puddle,True,0.4644142191620946,0.5271909311211534,0.7424111303083598,0.66,0.9,0.2413911115651719,0.4467661580737736,0.9543152220054972,0.9543152220054972,0.2603995455318875,0.2987774171927205,0.440823037275392,1.0724008203918691,0.7623577069849241,2.845753189143081,radar,1.5766852594423446,9.174,7.6260703530136755
SC00063,Urban,Concrete,Thunderstorm,Night_Streetlights,19.08,8.34,4.31,358.35,355.99,2,0.5,8.67,8.21,0.301,0.664,8.19,24.51,0.8416424488485862,0.207,-2.545,3.834,9.037,Flooded Pothole,True,0.3155765161962736,0.4743486345708518,0.6765554932760007,0.946,0.95,0.3726301149554218,0.2715388247255506,0.974154724477374,0.974154724477374,0.2083774903072061,0.3168957148240387,0.4747267948687552,1.0446700745154844,0.6821365432934373,2.708488603090786,radar,1.807542399762548,9.649,8.29635910964394
SC00064,Urban,Dirt,Rainy,Dusk,25.01,8.7,0.0,322.24,323.79,2,0.5,9.87,8.83,0.0,1.0,8.67,29.97,1.0,0.115,9.6,-0.515,8.173,Dry,False,0.5831691257886926,0.879999999362,0.8788490673008894,0.83,0.98,0.1762854202665524,0.6515622252197658,0.944901081832282,0.944901081832282,0.2412939612565151,0.3777729451321852,0.3809330936112997,1.0784552369178284,0.8623181330821073,2.889795936064051,radar,1.2306685745236343,0.0,9.019996424728967
SC00065,Rural,Dirt,Clear,Night_Streetlights,66.6,10.03,0.0,37.25,32.24,2,0.5,10.02,9.99,0.0,1.0,10.34,30.78,1.0,0.056,5.478,8.468,10.047,Dry,False,0.9026371021279892,0.879999999362,0.917778839515182,0.256,0.98,0.034724175300905,0.1939931270260194,0.9845845470987072,0.9845845470987072,0.3340748926474049,0.3246891951645975,0.3412359121879976,1.098405456617804,0.9529454258496142,2.9987610158182925,radar,1.0359882042760753,0.0,10.119454816045222
SC00066,Urban,Concrete,Drizzle,Daylight,28.62,11.27,0.0,126.21,133.87,2,0.5,11.22,11.33,0.0,1.0,11.36,29.4,1.0,0.077,-12.769,6.168,7.276,Dry,False,0.7771065366040181,0.879999999362,0.90175646463016,0.916,0.98,0.0795876632158065,0.0737111479583193,0.9947036737173378,0.9947036737173378,0.2995314510750223,0.3446229517113853,0.3558455972135924,1.0959046720819323,0.9231433163864596,2.98409336712598,radar,1.104845657107092,0.0,11.307726908298156
SC00067,Urban,Gravel,Rainy,Night_Streetlights,38.74,14.34,6.57,266.39,267.51,3,0.75,14.48,13.02,0.355,0.596,14.45,24.29,0.7688956610664855,0.235,-17.457,3.512,8.269,Flooded Pothole,True,0.3560654887035651,0.4210841819981364,0.6493360928851023,0.71,0.95,0.3806475118877018,0.8344059763288694,0.953541960906102,0.953541960906102,0.2415469372951818,0.288331413474612,0.4701216492302062,1.0565763101075696,0.681890483199838,2.7586641282435345,radar,1.7744512435560011,10.146,14.04493248685016
SC00068,Rural,Dirt,Cloudy,Dusk,61.42,10.39,0.0,76.21,81.01,2,0.5,11.21,10.27,0.0,1.0,10.49,30.28,1.0,0.066,-12.692,4.584,12.439,Dry,False,0.8403693728085329,0.879999999362,0.9105406031244596,0.313,0.98,0.0628282917774482,0.4916638417997951,0.9636970603658952,0.9636970603658952,0.3170954760578456,0.3342440579845414,0.3486604659576128,1.0978618590618625,0.9376239328074408,2.9955119584269863,radar,1.070595128143573,0.0,10.644775050005048
SC00069,Urban,Concrete,Mist,Night_Streetlights,32.36,15.11,0.0,111.39,122.34,3,0.75,14.76,14.98,0.0,1.0,15.04,26.81,1.0,0.074,-17.242,-2.424,8.692,Dry,False,0.7905396136868097,0.879999999362,0.895769097600283,0.901,0.98,0.0858291860121589,0.1474222959166397,0.9920004313918858,0.9920004313918858,0.3042771063289677,0.3435288232039782,0.3521940704670541,1.096629243851018,0.9234500269360169,2.9883102703892708,radar,1.0873443863655,0.0,14.93419068083565
SC00070,Rural,Concrete,Thunderstorm,Night_Streetlights,41.35,10.19,5.59,424.45,421.82,3,0.75,9.2,7.25,0.333,0.624,11.18,22.43,0.7996349243768505,0.246,8.888,4.14,9.703,Flooded Pothole,True,0.2773291104597478,0.4424969922266359,0.633339894502727,0.839,0.95,0.4711136052055436,1.9650190838767956,0.8516397848835056,0.8516397848835056,0.1990304801791783,0.319403435222937,0.4815660845978846,1.0377156244594974,0.6431469865726334,2.6771068099139543,radar,1.8577723034285187,9.946,9.530664148819085
SC00071,Urban,Asphalt,Clear,Dusk,22.43,11.41,0.0,18.44,13.95,2,0.5,11.56,11.21,0.0,1.0,11.6,31.77,1.0,0.053,-9.173,3.409,9.039,Dry,False,0.9269834140136112,0.879999999362,0.9211802253397644,0.931,0.98,0.0271769175409495,0.2145538005567208,0.9849394156591816,0.9849394156591816,0.3404086769963799,0.3209928899342952,0.3385984330693248,1.0982650568595826,0.9580438767744712,2.997930813404582,lidar,1.0321805794691434,0.0,11.46119642584577
SC00072,Urban,Asphalt,Clear,Daylight,36.99,4.06,0.0,71.89,69.54,2,0.5,3.43,4.26,0.0,1.0,4.05,31.86,1.0,0.064,-0.075,1.536,9.156,Dry,False,0.8546716130649258,0.879999999362,0.9142967028703768,0.866,0.98,0.0626286540971386,0.4315476026272573,0.91739739578251,0.91739739578251,0.3207099559194294,0.3316797507936336,0.347610293286937,1.0980646067384896,0.9402314273504688,2.99671037097692,radar,1.0656522925146608,0.0,3.920812574996617
SC00073,Urban,Concrete,Clear,Night_Streetlights,27.89,7.87,0.0,35.7,27.73,2,0.5,7.67,7.87,0.0,1.0,7.87,29.32,1.0,0.056,0.273,-0.773,10.155,Dry,False,0.9085894762396016,0.879999999362,0.9148797544579786,0.918,0.98,0.03435629426603,0.1154700538379252,0.9880621031462103,0.9880621031462103,0.3361522286728771,0.3242764180921781,0.3395713532349447,1.0984182229327537,0.953436700801812,2.998840467353054,radar,1.0283362325278345,0.0,7.802769554265424
SC00074,Urban,Mud,Clear,Dusk,35.63,12.69,0.0,9.9,13.01,2,0.5,12.36,12.67,0.0,1.0,12.7,30.77,1.0,0.053,9.896,3.376,10.491,Dry,False,0.9282495579154364,0.879999999362,0.9196687312770032,0.67,0.98,0.0261291373569615,0.1882374387132734,0.987926876987588,0.987926876987588,0.3409809921475128,0.3210311574473695,0.3379878504051176,1.098263014607667,0.95821901009674,2.9979179932065523,lidar,1.034813831114268,0.0,12.574435527946422
SC00075,Urban,Concrete,Rainy,Night_Streetlights,34.45,12.6,0.0,234.71,238.27,3,0.75,11.91,12.37,0.0,1.0,12.79,30.5,1.0,0.098,12.964,5.724,8.139,Dry,False,0.664354491108384,0.879999999362,0.8906132045290585,0.892,0.98,0.1316013481217024,0.4401514890731745,0.9717379045893328,0.9717379045893328,0.2660611835586007,0.3631612744971766,0.3707775419442227,1.0879898289977046,0.8903252689715816,2.939873844469973,radar,1.1785260910384627,0.0,12.403338423179616
SC00076,Urban,Asphalt,Rainy,Daylight,22.37,8.93,0.0,160.88,157.14,2,0.5,9.68,8.95,0.0,1.0,9.08,30.1,1.0,0.081,2.212,0.136,8.988,Dry,False,0.7506044373455579,0.879999999362,0.9006771302821943,0.931,0.98,0.0948470015888063,0.38940124978399,0.9667234203577064,0.9667234203577064,0.2916042683119602,0.3486226827656377,0.3597730489224021,1.0945166212414723,0.9153513822143666,2.9761243020012063,radar,1.1238922332642391,0.0,9.209641612227642
SC00077,Urban,Dirt,Foggy,Dusk,21.88,14.26,0.0,147.76,158.06,2,0.5,15.11,14.22,0.0,1.0,14.39,30.97,1.0,0.082,1.536,0.184,9.584,Dry,False,0.7495732078520451,0.879999999362,0.9015605712257152,0.861,0.98,0.0958188210139198,0.4724757489367392,0.9742113748176916,0.9742113748176916,0.2911737009443715,0.3486301707599787,0.3601961282956498,1.0944258384354133,0.9150677659767456,2.9756026979067114,radar,1.125957951254689,0.0,14.540377935650753
SC00078,Rural,Gravel,Thunderstorm,Night_Streetlights,41.49,9.6,2.24,355.8,362.64,2,0.5,8.66,8.53,0.238,0.742,9.37,24.25,0.914296830869581,0.167,4.868,-0.952,8.839,Shallow Puddle,True,0.32292395078268,0.540116774024449,0.7101596355278484,0.631,0.9,0.3429953399812331,0.4521430452117262,0.9599703998962164,0.9599703998962164,0.1989507400163995,0.3378109255853229,0.4632383343982776,1.0443292654430647,0.7031971049909881,2.715270937069283,radar,1.7260485019072689,9.062,8.944983797096684
SC00079,Urban,Mud,Clear,Dawn,27.45,15.56,0.0,73.96,72.61,3,0.75,15.83,15.79,0.0,1.0,15.57,32.44,1.0,0.065,12.764,7.934,6.59,Dry,False,0.8508231293725019,0.879999999362,0.9143727016523132,0.779,0.98,0.051211775172311,0.1399999999999996,0.9927854526462015,0.9927854526462015,0.319685468649021,0.332274449426068,0.348040081924911,1.0980075516380274,0.9419665995906596,2.9963713293015983,radar,1.0676732488445957,0.0,15.726218600722484
SC00080,Urban,Asphalt,Thunderstorm,Daylight,24.0,10.71,7.31,268.4,261.5,3,0.75,9.18,6.87,0.369,0.578,10.7,18.13,0.746469888292486,0.248,5.338,2.511,9.679,Flooded Pothole,True,0.3569614892574162,0.407563630980791,0.5754416150762431,0.925,0.95,0.4410240504989751,1.9285313928825043,0.8499100783802152,0.8499100783802152,0.2579935842981588,0.2978663548466575,0.4441400608551836,1.0707549178968612,0.6686592499576451,2.83651371511635,radar,1.598028674406325,10.28,9.1670216128041
SC00081,Urban,Gravel,Cloudy,Daylight,19.79,10.68,0.0,135.98,135.53,2,0.5,10.09,10.78,0.0,1.0,10.73,28.59,1.0,0.077,3.353,-2.068,9.456,Dry,False,0.775189108184431,0.879999999362,0.8997583380855357,0.894,0.98,0.0904121554505724,0.3847510017314228,0.9710395555135224,0.9710395555135224,0.2991414782575715,0.3451477261272906,0.3557107956151378,1.0958536266047083,0.9204176546352814,2.983803197308501,radar,1.1041960448604755,0.0,10.555806840221518
SC00082,Urban,Asphalt,Drizzle,Night_Dark,38.36,9.53,1.84,89.47,86.9,2,0.5,9.1,9.73,0.224,0.759,9.4,28.55,0.929043236822466,0.104,1.49,0.966,9.532,Shallow Puddle,True,0.5138166952092003,0.5552179153580631,0.7712288793308982,0.858,0.9,0.1893738162482284,0.315119025131775,0.973385146135466,0.973385146135466,0.2724996684295611,0.2967442802678465,0.4307560513025925,1.0775802235598646,0.7907852424105462,2.8746865525532748,radar,1.5134321666019348,8.933,9.416175711959522
SC00083,Rural,Asphalt,Clear,Daylight,48.0,11.4,2.2,20.36,17.71,2,0.5,11.15,11.28,0.237,0.743,11.33,25.56,0.9157608767233256,0.098,13.227,-5.654,9.693,Shallow Puddle,True,0.5712679628324173,0.5411436793565947,0.7633806297486363,0.771,0.9,0.1716960776004437,0.0929157324317754,0.9933035530774054,0.9933035530774054,0.299574222949496,0.2828704024791822,0.4175553745713216,1.0829709613543,0.8032361865284161,2.9060232434261377,radar,1.433802824646438,9.050999999999998,11.26193311974513
SC00084,Rural,Asphalt,Clear,Daylight,36.22,8.46,0.0,47.93,57.75,2,0.5,8.47,8.36,0.0,1.0,8.48,29.83,1.0,0.062,4.575,-0.956,9.667,Dry,False,0.869590852842293,0.879999999362,0.9121950871325702,0.851,0.98,0.0442343598676738,0.0665832811847945,0.9935973597283222,0.9935973597283222,0.3254258672901858,0.3299834767804254,0.3445906559293887,1.098312870607399,0.9458174922943752,2.998196792672461,radar,1.0515280535616298,0.0,8.437147724113448
SC00085,Urban,Asphalt,Rainy,Dusk,21.69,13.42,6.81,212.22,211.12,3,0.75,14.06,11.93,0.359,0.59,13.36,18.38,0.7615495803256169,0.228,-8.207,2.734,8.467,Flooded Pothole,True,0.3905194494560007,0.4168315622046297,0.5929144654436402,0.933,0.95,0.3869125829622392,1.0856488075493538,0.9366976710216964,0.9366976710216964,0.2710201933064619,0.2914938731166798,0.4374859335768583,1.0748430410103351,0.690473868627768,2.858657412047348,radar,1.5554666440864129,10.188,13.132877896757671
SC00086,Urban,Dirt,Cloudy,Night_Dark,37.16,5.69,0.0,75.62,68.04,2,0.5,6.19,5.94,0.0,1.0,5.66,30.86,1.0,0.064,3.779,3.72,8.746,Dry,False,0.8565574260352852,0.879999999362,0.9128266374169568,0.687,0.98,0.0541841460312756,0.2651414716712572,0.9647787262251464,0.9647787262251464,0.3215223949431587,0.3316708513726749,0.3468067536841663,1.098127669271599,0.9420262020371644,2.997088671511404,radar,1.0618810149651046,0.0,5.923274707704223
SC00087,Urban,Concrete,Clear,Night_Streetlights,34.27,11.24,0.0,93.44,95.0,2,0.5,12.47,11.41,0.0,1.0,11.22,28.57,1.0,0.069,-1.68,5.87,8.916,Dry,False,0.8232053080381099,0.879999999362,0.9047623921081924,0.893,0.98,0.0782878973881454,0.6735725647619565,0.9551044035391908,0.9551044035391908,0.312762563135504,0.3374604013807059,0.3497770354837901,1.0975395507620498,0.9312205594653864,2.993618342564314,radar,1.0758679855085136,0.0,11.675070680181715
SC00088,Urban,Dirt,Rainy,Night_Streetlights,28.65,8.06,2.49,188.46,180.43,2,0.5,8.22,7.88,0.246,0.731,7.96,25.39,0.90519942539982,0.136,1.738,5.092,9.176,Shallow Puddle,True,0.4357116003538222,0.531095662730622,0.7356936974388227,0.79,0.9,0.2536119586553684,0.1777638883463121,0.9822239982500868,0.9822239982500868,0.2482041099360161,0.3069388446612306,0.4448570454027531,1.0687361523119443,0.7532295541477693,2.827138633568055,radar,1.602675641354007,9.14,7.999977961010465
SC00089,Urban,Asphalt,Thunderstorm,Dawn,27.6,14.65,4.68,391.82,400.26,3,0.75,15.87,12.1,0.311,0.651,14.67,23.09,0.8292778642258957,0.224,-10.557,-1.706,10.359,Flooded Pothole,True,0.2912472653250885,0.4641455043393583,0.6554954605180242,0.911,0.95,0.4365820997477229,1.9260408441498151,0.900379334147851,0.900379334147851,0.2002969419983406,0.3218137903432505,0.4778892676584088,1.0397971506275403,0.6591660579073685,2.687730353744377,radar,1.8306050347339688,9.738,14.083294889215855
SC00090,Urban,Asphalt,Rainy,Night_Streetlights,30.71,15.26,0.0,314.89,322.51,3,0.75,15.69,15.1,0.0,1.0,15.23,28.69,1.0,0.115,26.789,4.08,8.664,Dry,False,0.5843147044740931,0.879999999362,0.8759904683014293,0.897,0.98,0.1717264772180266,0.3099999999999998,0.9837675822122444,0.9837675822122444,0.2419902373504981,0.3781591838992671,0.3798505787502347,1.0787736389708182,0.8632188657779597,2.891426037024216,radar,1.225029213067748,0.0,15.292154815274326
SC00091,Urban,Asphalt,Mist,Daylight,34.59,13.65,0.0,162.75,155.84,3,0.75,14.09,13.94,0.0,1.0,13.47,30.84,1.0,0.081,24.29,6.265,9.251,Dry,False,0.7520637422344546,0.879999999362,0.9019876938233377,0.878,0.98,0.0917549143161915,0.3234707611722163,0.9812652044504104,0.9812652044504104,0.291898644485087,0.3482182190622266,0.3598831364526864,1.0945653286332355,0.9163755546440728,2.976397595885041,radar,1.124429481383165,0.0,13.81463972254
SC00092,Rural,Asphalt,Foggy,Daylight,46.61,7.63,0.0,144.27,141.02,2,0.5,7.41,7.54,0.0,1.0,7.52,30.07,1.0,0.078,14.292,3.657,7.951,Dry,False,0.7688772656215022,0.879999999362,0.9025233546696604,0.781,0.98,0.0804125771108092,0.0699999999999998,0.992426979109688,0.992426979109688,0.2969641374422223,0.345713266383873,0.3573225961739045,1.095481504029616,0.9216575327758794,2.981649741832145,radar,1.1119812025302882,0.0,7.494248210209032
SC00093,Urban,Asphalt,Clear,Night_Streetlights,31.09,8.06,0.0,27.39,23.24,2,0.5,8.15,8.05,0.0,1.0,8.03,28.64,1.0,0.055,-9.274,1.506,9.572,Dry,False,0.9145485522442238,0.879999999362,0.913804939542508,0.895,0.98,0.0337202532306031,0.0642910050732866,0.9935425818303776,0.9935425818303776,0.337969244078233,0.3236181237690089,0.3384126321527581,1.0983987219430145,0.9541998089126053,2.998725455541712,radar,1.02303232678975,0.0,8.077028671764769
SC00094,Urban,Asphalt,Drizzle,Night_Streetlights,30.97,8.69,0.0,128.86,125.98,2,0.5,9.02,8.77,0.0,1.0,8.57,30.15,1.0,0.075,4.957,0.43,10.125,Dry,False,0.7862770325047193,0.879999999362,0.9045814273612132,0.896,0.98,0.0773465326502388,0.2254624876411443,0.9794789480464592,0.9794789480464592,0.3019104390880234,0.3428551193826473,0.3552344415293292,1.0962433765815196,0.9254512506395498,2.986045719544051,radar,1.1019026586060623,0.0,8.774430721466139
SC00095,Urban,Asphalt,Drizzle,Night_Streetlights,28.18,5.32,1.55,59.9,63.66,2,0.5,4.68,5.25,0.213,0.772,5.39,27.0,0.9398828867910888,0.094,-2.839,1.32,9.558,Shallow Puddle,True,0.5365187899708599,0.5671267977407278,0.7749864538814053,0.908,0.9,0.1842993794319975,0.3760762334066503,0.9432803507836764,0.9432803507836764,0.2792576912145373,0.2970490220056996,0.4236932867797631,1.080646828892394,0.7992717798222914,2.892355376222189,radar,1.4703742887561246,8.832,5.150140176156881
SC00096,Rural,Asphalt,Clear,Daylight,66.08,12.9,0.0,63.49,54.47,3,0.75,12.33,12.91,0.0,1.0,12.93,28.64,1.0,0.061,53.646,7.59,7.374,Dry,False,0.8737809656593057,0.879999999362,0.9100105937727812,0.627,0.98,0.0528614946003717,0.3407834111768548,0.9785988740568424,0.9785988740568424,0.3268541243470149,0.3296586867541127,0.3434871888988723,1.0983754726955255,0.9444096986607252,2.9985734230619103,radar,1.046399043825867,0.0,12.72729435165671
SC00097,Rural,Mud,Drizzle,Dusk,49.77,12.97,2.18,66.31,69.5,3,0.75,12.31,11.7,0.236,0.744,12.88,27.46,0.9164937785463454,0.108,9.151,-2.663,8.86,Shallow Puddle,True,0.5254105451120841,0.5420962223581587,0.7639195710195029,0.408,0.9,0.1974773435637668,0.5901129835322505,0.9622940455585358,0.9622940455585358,0.2805249534500557,0.2906696223844509,0.4288054241654934,1.078807127398654,0.7888773303636234,2.88136965458308,radar,1.5014338101425904,9.045,12.377110622119815
SC00098,Rural,Asphalt,Clear,Night_Streetlights,52.57,11.0,0.0,25.72,21.42,2,0.5,10.88,11.15,0.0,1.0,11.47,28.31,1.0,0.054,-11.58,3.715,9.365,Dry,False,0.916973464264873,0.879999999362,0.9135101695707768,0.736,0.98,0.0388295718933757,0.2953528962670474,0.9788605883894552,0.9788605883894552,0.3386395137000861,0.3233049669092166,0.3380555193906973,1.098384597776611,0.953450758182878,2.9986414110139985,lidar,1.0240693864056938,0.0,11.166745097506002
